Date,RSI
5/1/2009,60.25270449
5/4/2009,72.02610198
5/5/2009,67.93402394
5/6/2009,62.98254368
5/7/2009,53.63620692
5/8/2009,74.21804157
5/11/2009,73.5226136
5/12/2009,62.03717291
5/13/2009,53.38828019
5/14/2009,48.55396892
5/15/2009,52.98804568
5/18/2009,59.07144367
5/19/2009,55.55887544
5/20/2009,50.94753099
5/21/2009,52.25700301
5/22/2009,42.55616997
5/26/2009,51.02529062
5/27/2009,51.54743191
5/28/2009,60.52510454
5/29/2009,58.03309985
6/1/2009,63.21476648
6/2/2009,73.26259697
6/3/2009,86.97099268
6/4/2009,91.53288103
6/5/2009,91.73323874
6/8/2009,82.86563087
6/9/2009,78.30506755
6/10/2009,76.74415926
6/11/2009,73.5030307
6/12/2009,72.29020804
6/15/2009,59.19124469
6/16/2009,57.78177069
6/17/2009,53.77296703
6/18/2009,47.23627061
6/19/2009,44.01480013
6/22/2009,33.79522738
6/23/2009,29.50921668
6/24/2009,23.44473245
6/25/2009,26.51751069
6/26/2009,39.62032643
6/29/2009,40.86279492
6/30/2009,41.17081903
7/1/2009,41.84190945
7/2/2009,37.92288182
7/6/2009,44.10601323
7/7/2009,36.72377734
7/8/2009,41.87508464
7/9/2009,47.83532899
7/10/2009,46.56192914
7/13/2009,60.60569063
7/14/2009,62.08827569
7/15/2009,66.31638689
7/16/2009,65.51765296
7/17/2009,52.76188651
7/20/2009,53.42030434
7/21/2009,53.5905329
7/22/2009,55.08888827
7/23/2009,67.04477688
7/24/2009,69.97523319
7/27/2009,79.43293625
7/28/2009,73.08449536
7/29/2009,66.86672626
7/30/2009,69.04411786
7/31/2009,62.54851465
8/3/2009,66.4829589
8/4/2009,60.87805426
8/5/2009,56.12798877
8/6/2009,67.30340456
8/7/2009,70.78893928
8/10/2009,72.78933245
8/11/2009,70.05349234
8/12/2009,67.57114757
8/13/2009,64.20744534
8/14/2009,63.78811133
8/17/2009,53.86031402
8/18/2009,57.28328322
8/19/2009,48.45284361
8/20/2009,62.79860168
8/21/2009,60.2614904
8/24/2009,61.45740947
8/25/2009,65.4404302
8/26/2009,62.95154707
8/27/2009,57.07739937
8/28/2009,56.34747892
8/31/2009,55.9894576
9/1/2009,47.85713196
9/2/2009,42.8527471
9/3/2009,48.15147336
9/4/2009,64.71750265
9/8/2009,61.49209211
9/9/2009,66.10824567
9/10/2009,60.00760109
9/11/2009,57.04369438
9/14/2009,56.5917235
9/15/2009,56.39378038
9/16/2009,68.23657795
9/17/2009,72.46151067
9/18/2009,73.81841669
9/21/2009,80.18111026
9/22/2009,89.59399249
9/23/2009,93.26096211
9/24/2009,89.47889163
9/25/2009,81.04336939
9/28/2009,87.23639219
9/29/2009,85.82085515
9/30/2009,78.33897289
10/1/2009,64.64979745
10/2/2009,59.26720137
10/5/2009,60.44519305
10/6/2009,60.04228738
10/7/2009,69.15427272
10/8/2009,66.11347107
10/9/2009,64.3592396
10/12/2009,67.16602068
10/13/2009,68.62452808
10/14/2009,73.57800481
10/15/2009,72.58356775
10/16/2009,76.51922205
10/19/2009,77.05050536
10/20/2009,78.8913236
10/21/2009,86.03651622
10/22/2009,89.03739855
10/23/2009,88.11558714
10/26/2009,86.59455319
10/27/2009,74.43971316
10/28/2009,69.33671146
10/29/2009,72.82866524
10/30/2009,57.24568157
11/2/2009,54.72310634
11/3/2009,51.27080277
11/4/2009,56.93372582
11/5/2009,49.05541355
11/6/2009,49.22327124
11/9/2009,57.21544912
11/10/2009,59.98725852
11/11/2009,60.39644109
11/12/2009,58.68499026
11/13/2009,60.46949994
11/16/2009,66.75847964
11/17/2009,74.23433587
11/18/2009,69.15593819
11/19/2009,83.1863217
11/20/2009,81.86005491
11/23/2009,84.37595145
11/24/2009,83.80771712
11/25/2009,82.21296681
11/27/2009,73.4533581
11/30/2009,69.35574285
12/1/2009,70.80108271
12/2/2009,65.66251069
12/3/2009,66.82340522
12/4/2009,63.03822726
12/7/2009,60.67222571
12/8/2009,60.32395721
12/9/2009,63.0402744
12/10/2009,70.01081661
12/11/2009,73.24131818
12/14/2009,68.06154293
12/15/2009,62.92106296
12/16/2009,64.70872618
12/17/2009,68.32042378
12/18/2009,67.68583121
12/21/2009,63.2163568
12/22/2009,70.3682117
12/23/2009,80.73459175
12/24/2009,84.66957179
12/28/2009,85.60871836
12/29/2009,79.9038747
12/30/2009,80.39676397
12/31/2009,75.55636739
1/4/2010,79.46345275
1/5/2010,73.93297182
1/6/2010,60.47381185
1/7/2010,47.76065285
1/8/2010,54.7075352
1/11/2010,52.78340247
1/12/2010,45.57329834
1/13/2010,42.50292317
1/14/2010,37.27411288
1/15/2010,28.33822286
1/19/2010,30.85282199
1/20/2010,29.64821172
1/21/2010,29.08557718
1/22/2010,22.06788778
1/25/2010,16.24253927
1/26/2010,18.1740397
1/27/2010,20.65818203
1/28/2010,21.89118506
1/29/2010,14.94847716
2/1/2010,17.57310847
2/2/2010,19.16685367
2/3/2010,27.44467592
2/4/2010,22.30126039
2/5/2010,27.55505958
2/8/2010,23.7314116
2/9/2010,27.75470938
2/10/2010,25.30277985
2/11/2010,39.87802715
2/12/2010,44.31403258
2/16/2010,49.15482648
2/17/2010,47.18237565
2/18/2010,56.74166022
2/19/2010,58.40847681
2/22/2010,57.72513664
2/23/2010,52.8569346
2/24/2010,42.58288781
2/25/2010,49.67608033
2/26/2010,45.50008812
3/1/2010,49.27239428
3/2/2010,53.91526726
3/3/2010,58.87057192
3/4/2010,63.25996022
3/5/2010,70.74603497
3/8/2010,65.46439533
3/9/2010,66.23819468
3/10/2010,71.05031843
3/11/2010,74.87679465
3/12/2010,72.75768181
3/15/2010,65.73028406
3/16/2010,69.21500145
3/17/2010,73.54678034
3/18/2010,73.69557039
3/19/2010,66.24245009
3/22/2010,60.51151694
3/23/2010,52.23191718
3/24/2010,51.68097779
3/25/2010,49.14118125
3/26/2010,50.13834764
3/29/2010,51.5303351
3/30/2010,42.12482965
3/31/2010,37.8214138
4/1/2010,40.68356577
4/5/2010,59.00205966
4/6/2010,53.41164945
4/7/2010,47.92097636
4/8/2010,51.05435186
4/9/2010,56.67952969
4/12/2010,65.0583154
4/13/2010,83.65709919
4/14/2010,81.66365736
4/15/2010,81.93458471
4/16/2010,43.44964877
4/19/2010,43.53606119
4/20/2010,43.9351525
4/21/2010,43.3602677
4/22/2010,39.35358211
4/23/2010,37.24008961
4/26/2010,33.74510927
4/27/2010,34.3868844
4/28/2010,32.03565435
4/29/2010,34.17790276
4/30/2010,28.21273036
5/3/2010,21.57099742
5/4/2010,15.79599212
5/5/2010,13.71733049
5/6/2010,19.29132614
5/7/2010,18.10748583
5/10/2010,35.20864481
5/11/2010,31.86081531
5/12/2010,32.80230924
5/13/2010,36.30889377
5/14/2010,39.47804719
5/17/2010,40.62082962
5/18/2010,37.35848298
5/19/2010,34.73137432
5/20/2010,31.38450151
5/21/2010,28.18717799
5/24/2010,37.30993854
5/25/2010,35.37884017
5/26/2010,38.66080575
5/27/2010,48.80101682
5/28/2010,29.55267124
6/1/2010,33.05817151
6/2/2010,43.01811971
6/3/2010,47.1557875
6/4/2010,45.42811853
6/7/2010,39.71222021
6/8/2010,43.22195082
6/9/2010,40.46884697
6/10/2010,55.96184642
6/11/2010,58.29383253
6/14/2010,53.03411391
6/15/2010,59.16900094
6/16/2010,61.1437389
6/17/2010,54.71751905
6/18/2010,57.40894371
6/21/2010,52.93671021
6/22/2010,46.31851494
6/23/2010,36.72042784
6/24/2010,36.69145309
6/25/2010,41.76499004
6/28/2010,41.84012775
6/29/2010,38.36003926
6/30/2010,24.10095242
7/1/2010,21.22813485
7/2/2010,21.83574411
7/6/2010,4.789675928
7/7/2010,17.81167946
7/8/2010,24.24851908
7/9/2010,32.94192278
7/12/2010,43.1002621
7/13/2010,51.42772976
7/14/2010,54.58763945
7/15/2010,59.75459605
7/16/2010,44.93294179
7/19/2010,47.81384516
7/20/2010,60.31088102
7/21/2010,62.78375144
7/22/2010,67.54412497
7/23/2010,70.35065447
7/26/2010,70.02574726
7/27/2010,67.44511286
7/28/2010,61.2482847
7/29/2010,57.72694782
7/30/2010,54.29360361
8/2/2010,50.62223512
8/3/2010,49.21082969
8/4/2010,55.61746822
8/5/2010,81.54844345
8/6/2010,71.77581001
8/9/2010,67.50142695
8/10/2010,70.0290616
8/11/2010,54.94364175
8/12/2010,51.49746681
8/13/2010,48.11996109
8/16/2010,44.72895813
8/17/2010,54.86362457
8/18/2010,48.0044957
8/19/2010,40.09390928
8/20/2010,33.41514363
8/23/2010,35.20561269
8/24/2010,17.00900612
8/25/2010,18.4297248
8/26/2010,19.40092426
8/27/2010,22.03652691
8/30/2010,20.90554457
8/31/2010,23.38604873
9/1/2010,32.08546922
9/2/2010,36.46768327
9/3/2010,41.68751217
9/7/2010,35.94790442
9/8/2010,43.62533602
9/9/2010,54.99575389
9/10/2010,59.25777924
9/13/2010,61.32685591
9/14/2010,70.89207302
9/15/2010,69.5697837
9/16/2010,73.7748763
9/17/2010,74.27904487
9/20/2010,86.33802107
9/21/2010,90.1518428
9/22/2010,89.07757892
9/23/2010,85.47243194
9/24/2010,86.72502948
9/27/2010,94.11839843
9/28/2010,89.36964084
9/29/2010,88.56110277
9/30/2010,86.16165344
10/1/2010,84.57485883
10/4/2010,82.68865184
10/5/2010,86.08843941
10/6/2010,82.00596003
10/7/2010,75.38849464
10/8/2010,71.03877462
10/11/2010,69.82189703
10/12/2010,69.82660888
10/13/2010,73.50990736
10/14/2010,63.12040851
10/15/2010,82.47390515
10/18/2010,86.98526788
10/19/2010,80.41132315
10/20/2010,81.6090843
10/21/2010,82.26370428
10/22/2010,84.38832958
10/25/2010,82.82859956
10/26/2010,85.87241678
10/27/2010,87.51951828
10/28/2010,87.04386863
10/29/2010,83.01285059
11/1/2010,82.82348366
11/2/2010,82.62043884
11/3/2010,85.05704215
11/4/2010,70.15899634
11/5/2010,58.9550302
11/8/2010,78.73177054
11/9/2010,74.22322225
11/10/2010,66.65643166
11/11/2010,56.15745044
11/12/2010,36.17332792
11/15/2010,28.37913406
11/16/2010,24.05323887
11/17/2010,21.36668548
11/18/2010,37.63347103
11/19/2010,33.60909535
11/22/2010,33.41947294
11/23/2010,25.91056794
11/24/2010,32.76875352
11/26/2010,30.33191892
11/29/2010,26.5883902
11/30/2010,21.1633257
12/1/2010,26.87109821
12/2/2010,32.32017178
12/3/2010,36.89766443
12/6/2010,42.43789858
12/7/2010,51.55229202
12/8/2010,53.08227388
12/9/2010,47.50346765
12/10/2010,50.71637884
12/13/2010,51.72870359
12/14/2010,56.58040042
12/15/2010,47.18911703
12/16/2010,51.075328
12/17/2010,55.99063813
12/20/2010,89.04548366
12/21/2010,88.90680145
12/22/2010,87.65381766
12/23/2010,84.86268878
12/27/2010,79.09401972
12/28/2010,66.37931227
12/29/2010,65.09818421
12/30/2010,60.27360716
12/31/2010,52.19996688
1/3/2011,60.14173427
1/4/2011,57.22300298
1/5/2011,67.96170816
1/6/2011,69.71230401
1/7/2011,72.37344025
1/10/2011,67.32406357
1/11/2011,63.18793374
1/12/2011,61.97892762
1/13/2011,63.420965
1/14/2011,70.93740046
1/18/2011,81.77988679
1/19/2011,72.01144546
1/20/2011,69.19795146
1/21/2011,60.79285706
1/24/2011,54.60266326
1/25/2011,61.15922567
1/26/2011,54.8772414
1/27/2011,52.28377531
1/28/2011,40.90000355
1/31/2011,41.68567951
2/1/2011,47.30389616
2/2/2011,47.3610146
2/3/2011,46.51906565
2/4/2011,42.43812366
2/7/2011,33.13812293
2/8/2011,40.63068346
2/9/2011,42.47619092
2/10/2011,54.31888402
2/11/2011,61.05800501
2/14/2011,57.4234004
2/15/2011,56.81941172
2/16/2011,56.649362
2/17/2011,79.5184147
2/18/2011,82.80356901
2/22/2011,49.23837334
2/23/2011,49.3777266
2/24/2011,48.79724287
2/25/2011,49.15589847
2/28/2011,49.20150283
3/1/2011,36.2943216
3/2/2011,37.41791384
3/3/2011,45.16447998
3/4/2011,33.42124848
3/7/2011,26.40630022
3/8/2011,28.48064032
3/9/2011,28.20684701
3/10/2011,23.5155328
3/11/2011,18.09921001
3/14/2011,21.47516084
3/15/2011,20.09452662
3/16/2011,17.5858508
3/17/2011,20.61098456
3/18/2011,17.18910375
3/21/2011,35.30766287
3/22/2011,35.92081577
3/23/2011,32.7499411
3/24/2011,40.87222698
3/25/2011,41.88011139
3/28/2011,39.01207101
3/29/2011,43.94888337
3/30/2011,51.07544096
3/31/2011,56.89014947
4/1/2011,65.30526914
4/4/2011,62.08966067
4/5/2011,57.39485465
4/6/2011,57.8266179
4/7/2011,60.8327512
4/8/2011,51.12435665
4/11/2011,50.03387093
4/12/2011,42.37219465
4/13/2011,43.07893853
4/14/2011,49.14259423
4/15/2011,30.60956745
4/18/2011,25.63691044
4/19/2011,24.41236612
4/20/2011,23.94774783
4/21/2011,20.41339638
4/25/2011,21.17807698
4/26/2011,31.46273356
4/27/2011,31.35748578
4/28/2011,27.17497386
4/29/2011,32.32669612
5/2/2011,30.80802967
5/3/2011,31.45829143
5/4/2011,28.74540858
5/5/2011,26.60252476
5/6/2011,54.81571899
5/9/2011,61.71131624
5/10/2011,72.99235186
5/11/2011,59.92644104
5/12/2011,60.2093102
5/13/2011,54.15282761
5/16/2011,37.48695162
5/17/2011,44.35332445
5/18/2011,43.73079799
5/19/2011,39.36083217
5/20/2011,38.29548726
5/23/2011,37.70621897
5/24/2011,35.694449
5/25/2011,38.06409937
5/26/2011,36.0791539
5/27/2011,36.48086412
5/31/2011,39.53991463
6/1/2011,41.98016371
6/2/2011,44.49345533
6/3/2011,44.86100942
6/6/2011,52.45172173
6/7/2011,36.96101629
6/8/2011,37.7193202
6/9/2011,33.61914727
6/10/2011,33.61914727
6/13/2011,34.28442092
6/14/2011,39.4720601
6/15/2011,33.60141887
6/16/2011,32.92967369
6/17/2011,22.22911414
6/20/2011,10.96277883
6/21/2011,23.67572482
6/22/2011,18.64022805
6/23/2011,18.13860006
6/24/2011,17.28538329
6/27/2011,26.31101436
6/28/2011,35.36364026
6/29/2011,39.19469257
6/30/2011,48.2659245
7/1/2011,58.14023993
7/5/2011,61.15486209
7/6/2011,65.37623561
7/7/2011,70.26742923
7/8/2011,70.7263309
7/11/2011,68.15786257
7/12/2011,67.6935176
7/13/2011,72.44852701
7/14/2011,70.877628
7/15/2011,84.0906592
7/18/2011,82.08034538
7/19/2011,81.74188171
7/20/2011,77.96591641
7/21/2011,78.31692983
7/22/2011,77.89256984
7/25/2011,76.45190118
7/26/2011,76.54081541
7/27/2011,68.01379501
7/28/2011,75.08420592
7/29/2011,73.89157082
8/1/2011,73.28171173
8/2/2011,66.26999353
8/3/2011,71.77833782
8/4/2011,41.68046821
8/5/2011,43.35505717
8/8/2011,30.51362025
8/9/2011,43.3611796
8/10/2011,33.71347962
8/11/2011,34.40627507
8/12/2011,34.72921946
8/15/2011,32.23594102
8/16/2011,31.7300453
8/17/2011,29.40209903
8/18/2011,26.45698265
8/19/2011,23.75753096
8/22/2011,27.94344387
8/23/2011,31.73976416
8/24/2011,36.85715781
8/25/2011,35.82003397
8/26/2011,44.7316243
8/29/2011,39.70120864
8/30/2011,47.11236651
8/31/2011,41.92169309
9/1/2011,38.65795844
9/2/2011,38.34640751
9/6/2011,43.18476125
9/7/2011,50.34003326
9/8/2011,64.73643297
9/9/2011,67.27419604
9/12/2011,66.60084188
9/13/2011,57.02283506
9/14/2011,55.91165072
9/15/2011,63.81595671
9/16/2011,62.57614728
9/19/2011,55.69904247
9/20/2011,54.56085515
9/21/2011,48.78081748
9/22/2011,42.80330004
9/23/2011,50.4216374
9/26/2011,55.83745195
9/27/2011,53.37056602
9/28/2011,46.53610289
9/29/2011,51.66521093
9/30/2011,41.30936184
10/3/2011,33.91369892
10/4/2011,36.22501262
10/5/2011,31.40835507
10/6/2011,35.15923353
10/7/2011,35.40837173
10/10/2011,46.36489221
10/11/2011,51.54624027
10/12/2011,62.05403691
10/13/2011,63.82101195
10/14/2011,70.27741936
10/17/2011,64.42880712
10/18/2011,70.99761835
10/19/2011,67.12592294
10/20/2011,73.53081671
10/21/2011,85.668139
10/24/2011,85.6195264
10/25/2011,77.40673079
10/26/2011,76.26943823
10/27/2011,78.18255148
10/28/2011,74.66509485
10/31/2011,69.14975047
11/1/2011,60.93896809
11/2/2011,59.6748725
11/3/2011,52.56433345
11/4/2011,56.50280768
11/7/2011,58.1251238
11/8/2011,65.23203923
11/9/2011,57.69505424
11/10/2011,52.06144856
11/11/2011,55.02655742
11/14/2011,63.55625678
11/15/2011,63.69150509
11/16/2011,56.20155114
11/17/2011,50.32493829
11/18/2011,51.0106505
11/21/2011,51.03368834
11/22/2011,47.716505
11/23/2011,36.67151853
11/25/2011,34.72808488
11/28/2011,41.71192761
11/29/2011,38.02037098
11/30/2011,49.38975684
12/1/2011,56.85468778
12/2/2011,54.63170305
12/5/2011,54.85455398
12/6/2011,52.80304816
12/7/2011,54.81034267
12/8/2011,56.29144495
12/9/2011,62.91064301
12/12/2011,69.47680903
12/13/2011,70.11728479
12/14/2011,71.58801749
12/15/2011,76.81144851
12/16/2011,71.7895361
12/19/2011,72.73787195
12/20/2011,69.95617756
12/21/2011,58.88773133
12/22/2011,57.17577483
12/23/2011,55.92279382
12/27/2011,62.03623227
12/28/2011,61.88253395
12/29/2011,70.58914693
12/30/2011,66.46467711
1/3/2012,77.1874584
1/4/2012,77.9744922
1/5/2012,76.26379027
1/6/2012,67.83292248
1/9/2012,48.35833476
1/10/2012,50.63500343
1/11/2012,47.73684258
1/12/2012,51.97803729
1/13/2012,47.58038135
1/17/2012,47.66106512
1/18/2012,46.12459877
1/19/2012,49.93551954
1/20/2012,31.40613226
1/23/2012,29.69193183
1/24/2012,18.4163196
1/25/2012,15.29057708
1/26/2012,16.1868717
1/27/2012,24.49752674
1/30/2012,30.02232343
1/31/2012,31.09236107
2/1/2012,29.79675558
2/2/2012,30.17187345
2/3/2012,37.94380767
2/6/2012,42.38851128
2/7/2012,39.62862757
2/8/2012,37.86345686
2/9/2012,68.07150524
2/10/2012,63.49438831
2/13/2012,70.23946512
2/14/2012,79.50182307
2/15/2012,76.35802731
2/16/2012,72.06521195
2/17/2012,72.55984846
2/21/2012,75.41622353
2/22/2012,68.82377572
2/23/2012,65.09489722
2/24/2012,60.9206507
2/27/2012,50.22015775
2/28/2012,60.24330663
2/29/2012,57.80962108
3/1/2012,59.71239126
3/2/2012,64.77271409
3/5/2012,51.9475754
3/6/2012,45.96502336
3/7/2012,51.08542694
3/8/2012,50.54866887
3/9/2012,46.43147612
3/12/2012,42.24362773
3/13/2012,57.73341352
3/14/2012,57.76976209
3/15/2012,58.64779933
3/16/2012,61.52384056
3/19/2012,61.44475117
3/20/2012,61.1305918
3/21/2012,62.41526969
3/22/2012,66.37614672
3/23/2012,69.63152458
3/26/2012,81.8613287
3/27/2012,78.68770583
3/28/2012,80.96825588
3/29/2012,80.49655704
3/30/2012,72.21476689
4/2/2012,69.61503951
4/3/2012,67.33951104
4/4/2012,58.85997679
4/5/2012,54.66427605
4/9/2012,47.77556492
4/10/2012,45.5244952
4/11/2012,47.378703
4/12/2012,52.89517361
4/13/2012,41.71805404
4/16/2012,32.03489578
4/17/2012,34.59987756
4/18/2012,28.99016454
4/19/2012,28.78983825
4/20/2012,29.80149758
4/23/2012,27.10304484
4/24/2012,30.6902064
4/25/2012,38.23229519
4/26/2012,42.40785357
4/27/2012,42.78960044
4/30/2012,40.5235361
5/1/2012,35.32806371
5/2/2012,27.02930486
5/3/2012,40.64477799
5/4/2012,43.3186274
5/7/2012,48.65654106
5/8/2012,53.40995155
5/9/2012,56.67433863
5/10/2012,61.72396658
5/11/2012,54.65528848
5/14/2012,51.71676366
5/15/2012,50.88908292
5/16/2012,57.45788902
5/17/2012,54.21937846
5/18/2012,47.94268001
5/21/2012,53.98550581
5/22/2012,47.55154259
5/23/2012,49.42991275
5/24/2012,52.6017068
5/25/2012,43.84414583
5/29/2012,42.7754756
5/30/2012,41.9637324
5/31/2012,37.67101911
6/1/2012,37.26480542
6/4/2012,40.97976112
6/5/2012,35.66093783
6/6/2012,31.99016736
6/7/2012,32.85649127
6/8/2012,40.9556483
6/11/2012,28.98736125
6/12/2012,31.90019753
6/13/2012,24.26305589
6/14/2012,25.27434232
6/15/2012,33.8280867
6/18/2012,36.51085183
6/19/2012,46.344401
6/20/2012,48.10284824
6/21/2012,46.81954126
6/22/2012,46.02215907
6/25/2012,44.72109397
6/26/2012,40.73903167
6/27/2012,44.93015593
6/28/2012,41.11625925
6/29/2012,56.11198872
7/2/2012,58.38517262
7/3/2012,64.07365943
7/5/2012,68.24343278
7/6/2012,60.17246233
7/9/2012,57.63957175
7/10/2012,50.0915427
7/11/2012,46.81900522
7/12/2012,53.0028487
7/13/2012,52.87933136
7/16/2012,59.07584365
7/17/2012,57.90994535
7/18/2012,57.58137568
7/19/2012,67.34227492
7/20/2012,68.11168398
7/23/2012,69.64566454
7/24/2012,60.99601989
7/25/2012,57.3516947
7/26/2012,67.65998881
7/27/2012,74.69980717
7/30/2012,75.96470727
7/31/2012,85.26257895
8/1/2012,85.67335019
8/2/2012,80.69828007
8/3/2012,84.57054812
8/6/2012,84.51897235
8/7/2012,81.80466231
8/8/2012,79.48904533
8/9/2012,73.98450809
8/10/2012,71.57517336
8/13/2012,86.69182636
8/14/2012,88.06622491
8/15/2012,85.90931782
8/16/2012,82.03477582
8/17/2012,86.887141
8/20/2012,84.49191668
8/21/2012,77.30166742
8/22/2012,84.01456651
8/23/2012,80.06434589
8/24/2012,80.17857312
8/27/2012,71.57683994
8/28/2012,74.05216283
8/29/2012,77.3609455
8/30/2012,72.18739954
8/31/2012,66.76018155
9/4/2012,58.81515127
9/5/2012,59.4929278
9/6/2012,66.0263164
9/7/2012,67.01463197
9/10/2012,64.16936084
9/11/2012,62.38257117
9/12/2012,58.03798077
9/13/2012,64.61997344
9/14/2012,65.24897959
9/17/2012,71.98486521
9/18/2012,72.06620386
9/19/2012,71.59569264
9/20/2012,77.08814988
9/21/2012,77.72732861
9/24/2012,84.33476741
9/25/2012,84.41957143
9/26/2012,81.78497827
9/27/2012,80.95405002
9/28/2012,84.46441669
10/1/2012,95.39472168
10/2/2012,91.25173868
10/3/2012,90.05394154
10/4/2012,90.31636337
10/5/2012,89.77794812
10/8/2012,76.72981431
10/9/2012,60.56287693
10/10/2012,60.48740383
10/11/2012,61.00972941
10/12/2012,46.72882721
10/15/2012,44.49674484
10/16/2012,44.0602108
10/17/2012,49.38028419
10/18/2012,28.74694996
10/19/2012,22.58924908
10/22/2012,22.85079795
10/23/2012,20.74631927
10/24/2012,17.09806109
10/25/2012,17.42405129
10/26/2012,18.38339006
10/31/2012,23.89290926
11/1/2012,27.91684383
11/2/2012,24.03588309
11/5/2012,24.38856349
11/6/2012,24.91103929
11/7/2012,19.92550857
11/8/2012,11.20877469
11/9/2012,30.80330516
11/12/2012,39.10599609
11/13/2012,37.20318917
11/14/2012,32.9406211
11/15/2012,32.05924852
11/16/2012,31.65341744
11/19/2012,46.5899783
11/20/2012,44.74941104
11/21/2012,38.59006386
11/23/2012,39.71119418
11/26/2012,38.9636928
11/27/2012,44.86138855
11/28/2012,57.84432086
11/29/2012,70.02425317
11/30/2012,68.67469777
12/3/2012,65.46847597
12/4/2012,67.33522272
12/5/2012,69.82575969
12/6/2012,75.22135088
12/7/2012,69.73669512
12/10/2012,61.62995891
12/11/2012,66.07715468
12/12/2012,69.73962801
12/13/2012,70.84387563
12/14/2012,76.42098313
12/17/2012,78.94546515
12/18/2012,75.33182568
12/19/2012,71.19874822
12/20/2012,69.24421702
12/21/2012,65.45330887
12/24/2012,63.61081656
12/26/2012,66.12516685
12/27/2012,61.74445875
12/28/2012,62.36301056
12/31/2012,65.67218921
1/2/2013,67.70501313
1/3/2013,67.59187874
1/4/2013,71.1525681
1/7/2013,69.09726266
1/8/2013,59.14131752
1/9/2013,61.67641587
1/10/2013,64.16920144
1/11/2013,61.80845468
1/14/2013,54.50037063
1/15/2013,59.61846306
1/16/2013,53.53784399
1/17/2013,52.77569394
1/18/2013,52.46873334
1/22/2013,47.35976902
1/23/2013,58.43578981
1/24/2013,62.67640584
1/25/2013,57.35708864
1/28/2013,57.50798131
1/29/2013,59.44217896
1/30/2013,57.60774675
1/31/2013,56.98281543
2/1/2013,64.81649217
2/4/2013,64.90292725
2/5/2013,66.31748067
2/6/2013,72.95805987
2/7/2013,76.17213218
2/8/2013,82.53659246
2/11/2013,81.67555388
2/12/2013,72.10693847
2/13/2013,68.33952125
2/14/2013,70.68942786
2/15/2013,74.89955402
2/19/2013,77.78821825
2/20/2013,67.57343306
2/21/2013,67.92654079
2/22/2013,62.63758234
2/25/2013,68.09115088
2/26/2013,64.93195374
2/27/2013,67.03873029
2/28/2013,66.11846402
3/1/2013,63.32902704
3/4/2013,71.60066097
3/5/2013,77.35253271
3/6/2013,71.87552608
3/7/2013,70.89395212
3/8/2013,68.72150606
3/11/2013,65.11723792
3/12/2013,70.59652207
3/13/2013,67.6087836
3/14/2013,62.97082489
3/15/2013,64.26927587
3/18/2013,59.99775429
3/19/2013,57.01945564
3/20/2013,58.02547519
3/21/2013,53.06792495
3/22/2013,41.80458698
3/25/2013,22.06795119
3/26/2013,29.99999153
3/27/2013,23.23922433
3/28/2013,20.5274069
4/1/2013,24.91428551
4/2/2013,39.83534475
4/3/2013,37.46231173
4/4/2013,34.16301136
4/5/2013,32.31465854
4/8/2013,31.70814908
4/9/2013,31.14997375
4/10/2013,37.5419137
4/11/2013,39.04002085
4/12/2013,39.29177436
4/15/2013,36.42333455
4/16/2013,41.39643782
4/17/2013,41.00751266
4/18/2013,38.21078746
4/19/2013,49.55071151
4/22/2013,45.22138995
4/23/2013,50.62389432
4/24/2013,57.03352055
4/25/2013,60.59027137
4/26/2013,60.84756465
4/29/2013,65.07902209
4/30/2013,63.19747039
5/1/2013,61.1905831
5/2/2013,63.82639255
5/3/2013,71.11554711
5/6/2013,71.93132043
5/7/2013,75.06542726
5/8/2013,86.22056258
5/9/2013,80.63135876
5/10/2013,81.94575405
5/13/2013,78.93774672
5/14/2013,79.61877439
5/15/2013,85.89101035
5/16/2013,83.45630568
5/17/2013,82.00735749
5/20/2013,80.88577255
5/21/2013,82.45082816
5/22/2013,71.10293059
5/23/2013,64.01719554
5/24/2013,54.67546453
5/28/2013,59.28186561
5/29/2013,47.8898836
5/30/2013,49.71509641
5/31/2013,46.1844665
6/3/2013,45.83893596
6/4/2013,38.12753874
6/5/2013,18.6893925
6/6/2013,26.26734916
6/7/2013,34.06894706
6/10/2013,41.0481726
6/11/2013,37.77894926
6/12/2013,41.40036571
6/13/2013,47.09890429
6/14/2013,50.93194105
6/17/2013,52.60624709
6/18/2013,66.66328459
6/19/2013,65.82070965
6/20/2013,56.14325573
6/21/2013,56.03122277
6/24/2013,54.73550535
6/25/2013,52.80509273
6/26/2013,53.80586847
6/27/2013,48.75352629
6/28/2013,45.05073116
7/1/2013,54.17657497
7/2/2013,55.47430998
7/3/2013,55.04547109
7/5/2013,59.36073822
7/8/2013,59.52090322
7/9/2013,52.72663596
7/10/2013,53.10850736
7/11/2013,71.2016505
7/12/2013,75.44455399
7/15/2013,87.48983501
7/16/2013,85.74499495
7/17/2013,82.86014672
7/18/2013,73.09333092
7/19/2013,59.71278475
7/22/2013,62.65809563
7/23/2013,61.74705009
7/24/2013,59.33148621
7/25/2013,46.99658065
7/26/2013,38.6734385
7/29/2013,37.24878975
7/30/2013,42.30886975
7/31/2013,31.3039187
8/1/2013,40.66602544
8/2/2013,41.05277098
8/5/2013,42.52683159
8/6/2013,39.54528146
8/7/2013,40.29273566
8/8/2013,47.83757257
8/9/2013,37.19882585
